x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6693290.38626327,6595601.822573282,-150.0,7700.529296875,0.0,21_sub13
-6693297.88626327,6595601.822573282,-142.5,7700.529296875,0.0,21_sub13
-6693305.38626327,6595601.822573282,-135.0,7700.529296875,0.0,21_sub13
-6693312.88626327,6595601.822573282,-127.5,7700.529296875,0.0,21_sub13
-6693320.38626327,6595601.822573282,-120.0,7700.529296875,0.0,21_sub13
-6693327.88626327,6595601.822573282,-112.5,7700.529296875,0.0,21_sub13
-6693335.38626327,6595601.822573282,-105.0,7700.529296875,0.0,21_sub13
-6693342.88626327,6595601.822573282,-97.49999999999999,7700.529296875,0.0,21_sub13
-6693350.38626327,6595601.822573282,-90.0,7700.529296875,0.0,21_sub13
-6693357.88626327,6595601.822573282,-82.5,7700.529296875,0.0,21_sub13
-6693365.38626327,6595601.822573282,-75.0,7700.529296875,0.0,21_sub13
-6693372.88626327,6595601.822573282,-67.5,7700.529296875,0.0,21_sub13
-6693380.38626327,6595601.822573282,-59.999999999999986,7700.529296875,0.0,21_sub13
-6693387.88626327,6595601.822573282,-52.5,7700.70068359375,0.0,21_sub13
-6693395.38626327,6595601.822573282,-44.99999999999999,7700.70068359375,0.0,21_sub13
-6693402.88626327,6595601.822573282,-37.5,7700.70068359375,0.0,21_sub13
-6693410.38626327,6595601.822573282,-29.999999999999993,7700.70068359375,0.0,21_sub13
-6693417.88626327,6595601.822573282,-22.499999999999986,7700.70068359375,0.0,21_sub13
-6693425.38626327,6595601.822573282,-14.999999999999996,7700.70068359375,0.0,21_sub13
-6693432.88626327,6595601.822573282,-7.49999999999999,7700.70068359375,0.0,21_sub13
-6693440.38626327,6595601.822573282,0.0,7700.70068359375,0.0,21_sub13
-6693447.88626327,6595601.822573282,7.500000000000007,7700.70068359375,0.0,21_sub13
-6693455.38626327,6595601.822573282,15.000000000000014,7700.70068359375,0.0,21_sub13
-6693462.88626327,6595601.822573282,22.50000000000002,7700.70068359375,0.0,21_sub13
-6693470.38626327,6595601.822573282,30.00000000000003,7700.70068359375,0.0,21_sub13
