x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6700873.903702154,6589782.482811755,-150.0,7799.10400390625,0.0,16
-6700873.903702154,6589774.982811755,-142.5,7799.10400390625,0.0,16
-6700873.903702154,6589767.482811755,-135.0,7799.10400390625,0.0,16
-6700873.903702154,6589759.982811755,-127.5,7799.10400390625,0.0,16
-6700873.903702154,6589752.482811755,-120.0,7799.10400390625,0.0,16
-6700873.903702154,6589744.982811755,-112.5,7799.10400390625,0.0,16
-6700873.903702154,6589737.482811755,-105.0,7799.10400390625,0.0,16
-6700873.903702154,6589729.982811755,-97.49999999999999,7799.10400390625,0.0,16
-6700873.903702154,6589722.482811755,-90.0,7799.10400390625,0.0,16
-6700873.903702154,6589714.982811755,-82.5,7799.10400390625,0.0,16
-6700873.903702154,6589707.482811755,-75.0,7799.10400390625,0.0,16
-6700873.903702154,6589699.982811755,-67.5,7799.10400390625,0.0,16
-6700873.903702154,6589692.482811755,-59.999999999999986,7799.10400390625,0.0,16
-6700873.903702154,6589684.982811755,-52.5,7797.91162109375,0.0,16
-6700873.903702154,6589677.482811755,-44.99999999999999,7797.91162109375,0.0,16
-6700873.903702154,6589669.982811755,-37.5,7797.91162109375,0.0,16
-6700873.903702154,6589662.482811755,-29.999999999999993,7797.91162109375,0.0,16
-6700873.903702154,6589654.982811755,-22.499999999999986,7797.91162109375,0.0,16
-6700873.903702154,6589647.482811755,-14.999999999999996,7797.91162109375,0.0,16
-6700873.903702154,6589639.982811755,-7.49999999999999,7797.91162109375,0.0,16
-6700873.903702154,6589632.482811755,0.0,7797.91162109375,0.0,16
-6700873.903702154,6589624.982811755,7.500000000000007,7797.91162109375,0.0,16
-6700873.903702154,6589617.482811755,15.000000000000014,7797.91162109375,0.0,16
-6700873.903702154,6589609.982811755,22.50000000000002,7797.91162109375,0.0,16
-6700873.903702154,6589602.482811755,30.00000000000003,7797.91162109375,0.0,16
-6700873.903702154,6589594.982811755,37.5,7797.91162109375,0.0,16
-6700873.903702154,6589587.482811755,45.00000000000001,7797.91162109375,0.0,16
-6700873.903702154,6589579.982811755,52.500000000000014,7797.91162109375,0.0,16
-6700873.903702154,6589572.482811755,60.00000000000002,7799.1787109375,0.0,16
-6700873.903702154,6589564.982811755,67.50000000000003,7799.1787109375,0.0,16
-6700873.903702154,6589557.482811755,75.0,7799.1787109375,0.0,16
-6700873.903702154,6589549.982811755,82.5,7799.1787109375,0.0,16
-6700873.903702154,6589542.482811755,90.00000000000001,7799.1787109375,0.0,16
-6700873.903702154,6589534.982811755,97.50000000000001,7799.1787109375,0.0,16
-6700873.903702154,6589527.482811755,105.00000000000003,7799.1787109375,0.0,16
-6700873.903702154,6589519.982811755,112.5,7799.1787109375,0.0,16
-6700873.903702154,6589512.482811755,120.0,7799.1787109375,0.0,16
-6700873.903702154,6589504.982811755,127.50000000000001,7799.1787109375,0.0,16
-6700873.903702154,6589497.482811755,135.00000000000003,7799.1787109375,0.0,16
-6700873.903702154,6589489.982811755,142.50000000000003,7799.1787109375,0.0,16
-6700873.903702154,6589482.482811755,150.0,7799.1787109375,0.0,16
-6701282.183343453,6589915.0073310975,-150.0,7790.47119140625,587.4371632700561,16
-6701287.486644312,6589909.704030239,-142.5,7794.7861328125,587.4371632700561,16
-6701292.789945171,6589904.40072938,-135.0,7794.7861328125,587.4371632700561,16
-6701298.09324603,6589899.097428521,-127.5,7794.7861328125,587.4371632700561,16
-6701303.396546889,6589893.794127662,-120.0,7794.7861328125,587.4371632700561,16
-6701308.699847748,6589888.490826803,-112.5,7794.7861328125,587.4371632700561,16
-6701314.003148607,6589883.187525944,-105.0,7794.7861328125,587.4371632700561,16
-6701319.306449465,6589877.884225085,-97.49999999999999,7794.7861328125,587.4371632700561,16
-6701324.609750325,6589872.580924226,-90.0,7794.7861328125,587.4371632700561,16
-6701329.913051183,6589867.2776233675,-82.5,7794.7861328125,587.4371632700561,16
-6701335.216352042,6589861.974322509,-75.0,7794.7861328125,587.4371632700561,16
-6701340.519652901,6589856.67102165,-67.5,7794.7861328125,587.4371632700561,16
-6701345.82295376,6589851.367720791,-59.999999999999986,7794.7861328125,587.4371632700561,16
-6701351.126254619,6589846.064419932,-52.5,7794.7861328125,587.4371632700561,16
-6701356.429555478,6589840.761119073,-44.99999999999999,7794.7861328125,587.4371632700561,16
-6701361.732856337,6589835.457818214,-37.5,7794.7861328125,587.4371632700561,16
-6701367.036157195,6589830.154517355,-29.999999999999993,7794.7861328125,587.4371632700561,16
-6701372.339458055,6589824.851216496,-22.499999999999986,7794.7861328125,587.4371632700561,16
-6701377.642758913,6589819.5479156375,-14.999999999999996,7794.7861328125,587.4371632700561,16
-6701382.946059773,6589814.244614778,-7.49999999999999,7793.86083984375,587.4371632700561,16
-6701388.249360631,6589808.94131392,0.0,7793.86083984375,587.4371632700561,16
-6701393.55266149,6589803.638013061,7.500000000000007,7793.86083984375,587.4371632700561,16
-6701398.855962349,6589798.334712202,15.000000000000014,7795.8251953125,587.4371632700561,16
-6701404.159263208,6589793.031411343,22.50000000000002,7795.8251953125,587.4371632700561,16
-6701409.462564067,6589787.728110484,30.00000000000003,7795.8251953125,587.4371632700561,16
-6701414.765864925,6589782.424809625,37.5,7795.8251953125,587.4371632700561,16
-6701420.069165785,6589777.121508766,45.00000000000001,7795.8251953125,587.4371632700561,16
-6701425.372466643,6589771.8182079075,52.500000000000014,7795.8251953125,587.4371632700561,16
-6701430.675767503,6589766.514907048,60.00000000000002,7795.8251953125,587.4371632700561,16
-6701435.979068361,6589761.21160619,67.50000000000003,7795.8251953125,587.4371632700561,16
-6701441.282369221,6589755.90830533,75.0,7795.8251953125,587.4371632700561,16
-6701446.585670079,6589750.605004472,82.5,7795.8251953125,587.4371632700561,16
-6701451.888970938,6589745.301703613,90.00000000000001,7795.8251953125,587.4371632700561,16
-6701457.192271797,6589739.998402754,97.50000000000001,7795.8251953125,587.4371632700561,16
-6701462.495572655,6589734.695101895,105.00000000000003,7795.8251953125,587.4371632700561,16
-6701467.798873515,6589729.391801036,112.5,7795.8251953125,587.4371632700561,16
-6701473.102174373,6589724.0885001775,120.0,7795.8251953125,587.4371632700561,16
-6701478.405475233,6589718.785199318,127.50000000000001,7795.8251953125,587.4371632700561,16
-6701483.708776091,6589713.48189846,135.00000000000003,7795.8251953125,587.4371632700561,16
-6701489.012076951,6589708.1785976,142.50000000000003,7795.8251953125,587.4371632700561,16
-6701494.315377809,6589702.875296742,150.0,7800.154296875,587.4371632700561,16
-6701730.552430726,6590250.747366266,-150.0,7771.21240234375,1174.8743265401122,16
-6701735.855731584,6590245.444065407,-142.5,7771.21240234375,1174.8743265401122,16
-6701741.159032444,6590240.140764548,-135.0,7771.21240234375,1174.8743265401122,16
-6701746.462333302,6590234.83746369,-127.5,7771.21240234375,1174.8743265401122,16
