x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6714088.873746251,6601683.7913869135,-150.0,7757.0859375,0.0,427
-6714081.373746251,6601683.7913869135,-142.5,7757.0859375,0.0,427
-6714073.873746251,6601683.7913869135,-135.0,7757.0859375,0.0,427
-6714066.373746251,6601683.7913869135,-127.5,7757.0859375,0.0,427
-6714058.873746251,6601683.7913869135,-120.0,7757.0859375,0.0,427
-6714051.373746251,6601683.7913869135,-112.5,7757.0859375,0.0,427
-6714043.873746251,6601683.7913869135,-105.0,7757.0859375,0.0,427
-6714036.373746251,6601683.7913869135,-97.49999999999999,7757.0859375,0.0,427
-6714028.873746251,6601683.7913869135,-90.0,7757.0859375,0.0,427
-6714021.373746251,6601683.7913869135,-82.5,7757.0859375,0.0,427
-6714013.873746251,6601683.7913869135,-75.0,7757.0859375,0.0,427
-6714006.373746251,6601683.7913869135,-67.5,7757.0859375,0.0,427
-6713998.873746251,6601683.7913869135,-59.999999999999986,7757.0859375,0.0,427
-6713991.373746251,6601683.7913869135,-52.5,7753.9990234375,0.0,427
-6713983.873746251,6601683.7913869135,-44.99999999999999,7753.9990234375,0.0,427
-6713976.373746251,6601683.7913869135,-37.5,7753.9990234375,0.0,427
-6713968.873746251,6601683.7913869135,-29.999999999999993,7753.9990234375,0.0,427
-6713961.373746251,6601683.7913869135,-22.499999999999986,7753.9990234375,0.0,427
-6713953.873746251,6601683.7913869135,-14.999999999999996,7753.9990234375,0.0,427
-6713946.373746251,6601683.7913869135,-7.49999999999999,7753.9990234375,0.0,427
-6713938.873746251,6601683.7913869135,0.0,7753.9990234375,0.0,427
-6713931.373746251,6601683.7913869135,7.500000000000007,7753.9990234375,0.0,427
-6713923.873746251,6601683.7913869135,15.000000000000014,7753.9990234375,0.0,427
-6713916.373746251,6601683.7913869135,22.50000000000002,7753.9990234375,0.0,427
-6713908.873746251,6601683.7913869135,30.00000000000003,7753.9990234375,0.0,427
-6713901.373746251,6601683.7913869135,37.5,7753.9990234375,0.0,427
-6713893.873746251,6601683.7913869135,45.00000000000001,7753.9990234375,0.0,427
-6713886.373746251,6601683.7913869135,52.500000000000014,7753.9990234375,0.0,427
-6713878.873746251,6601683.7913869135,60.00000000000002,7753.59619140625,0.0,427
-6713871.373746251,6601683.7913869135,67.50000000000003,7753.59619140625,0.0,427
-6713863.873746251,6601683.7913869135,75.0,7753.59619140625,0.0,427
-6713856.373746251,6601683.7913869135,82.5,7753.59619140625,0.0,427
-6713848.873746251,6601683.7913869135,90.00000000000001,7753.59619140625,0.0,427
-6713841.373746251,6601683.7913869135,97.50000000000001,7753.59619140625,0.0,427
-6713833.873746251,6601683.7913869135,105.00000000000003,7753.59619140625,0.0,427
-6713826.373746251,6601683.7913869135,112.5,7753.59619140625,0.0,427
-6713818.873746251,6601683.7913869135,120.0,7753.59619140625,0.0,427
-6713811.373746251,6601683.7913869135,127.50000000000001,7753.59619140625,0.0,427
-6713803.873746251,6601683.7913869135,135.00000000000003,7753.59619140625,0.0,427
-6713796.373746251,6601683.7913869135,142.50000000000003,7753.59619140625,0.0,427
-6713788.873746251,6601683.7913869135,150.0,7753.59619140625,0.0,427
