x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6707850.3418976925,6630748.649864746,-150.0,6386.1796875,0.0,M1_T3_sub16
-6707845.038596834,6630753.953165605,-142.5,6386.1796875,0.0,M1_T3_sub16
-6707839.735295975,6630759.256466464,-135.0,6386.1796875,0.0,M1_T3_sub16
-6707834.431995116,6630764.559767323,-127.5,6386.1796875,0.0,M1_T3_sub16
-6707829.128694257,6630769.863068182,-120.0,6386.1796875,0.0,M1_T3_sub16
-6707823.825393398,6630775.1663690405,-112.5,6386.1796875,0.0,M1_T3_sub16
-6707818.522092539,6630780.4696699,-105.0,6386.1796875,0.0,M1_T3_sub16
-6707813.21879168,6630785.772970758,-97.49999999999999,6386.1796875,0.0,M1_T3_sub16
-6707807.915490821,6630791.076271618,-90.0,6386.1796875,0.0,M1_T3_sub16
-6707802.6121899625,6630796.379572476,-82.5,6386.1796875,0.0,M1_T3_sub16
-6707797.308889104,6630801.682873335,-75.0,6379.7041015625,0.0,M1_T3_sub16
-6707792.005588245,6630806.986174194,-67.5,6379.7041015625,0.0,M1_T3_sub16
-6707786.702287386,6630812.289475053,-59.999999999999986,6379.7041015625,0.0,M1_T3_sub16
-6707781.398986527,6630817.592775912,-52.5,6379.7041015625,0.0,M1_T3_sub16
-6707776.095685668,6630822.8960767705,-44.99999999999999,6379.7041015625,0.0,M1_T3_sub16
-6707770.792384809,6630828.19937763,-37.5,6379.7041015625,0.0,M1_T3_sub16
-6707765.48908395,6630833.502678488,-29.999999999999993,6379.7041015625,0.0,M1_T3_sub16
-6707760.185783091,6630838.805979348,-22.499999999999986,6379.7041015625,0.0,M1_T3_sub16
-6707754.8824822325,6630844.109280206,-14.999999999999996,6379.7041015625,0.0,M1_T3_sub16
-6707749.579181373,6630849.412581066,-7.49999999999999,6379.7041015625,0.0,M1_T3_sub16
-6707744.275880515,6630854.715881924,0.0,6379.7041015625,0.0,M1_T3_sub16
-6707738.972579656,6630860.019182783,7.500000000000007,6379.7041015625,0.0,M1_T3_sub16
-6707733.669278797,6630865.322483642,15.000000000000014,6379.7041015625,0.0,M1_T3_sub16
-6707728.365977938,6630870.6257845005,22.50000000000002,6379.7041015625,0.0,M1_T3_sub16
-6707723.062677079,6630875.92908536,30.00000000000003,6379.7041015625,0.0,M1_T3_sub16
-6707717.75937622,6630881.232386218,37.5,6379.7041015625,0.0,M1_T3_sub16
-6707712.456075361,6630886.535687078,45.00000000000001,6379.7041015625,0.0,M1_T3_sub16
-6707707.1527745025,6630891.838987936,52.500000000000014,6379.7041015625,0.0,M1_T3_sub16
-6707701.849473643,6630897.142288796,60.00000000000002,6379.7041015625,0.0,M1_T3_sub16
-6707696.546172785,6630902.445589654,67.50000000000003,6379.7041015625,0.0,M1_T3_sub16
-6707691.242871925,6630907.748890514,75.0,6379.7041015625,0.0,M1_T3_sub16
-6707685.939571067,6630913.052191372,82.5,6373.43994140625,0.0,M1_T3_sub16
