x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6718887.9890039135,6620612.035175361,-150.0,7413.8779296875,0.0,31_sub5
-6718882.685703055,6620617.338476219,-142.5,7413.8779296875,0.0,31_sub5
-6718877.382402196,6620622.641777079,-135.0,7413.8779296875,0.0,31_sub5
-6718872.079101337,6620627.945077937,-127.5,7413.8779296875,0.0,31_sub5
-6718866.775800478,6620633.2483787965,-120.0,7413.8779296875,0.0,31_sub5
-6718861.472499619,6620638.551679655,-112.5,7413.8779296875,0.0,31_sub5
-6718856.16919876,6620643.854980514,-105.0,7413.8779296875,0.0,31_sub5
-6718850.865897901,6620649.158281373,-97.49999999999999,7413.8779296875,0.0,31_sub5
-6718845.562597042,6620654.461582232,-90.0,7413.8779296875,0.0,31_sub5
-6718840.2592961835,6620659.764883091,-82.5,7413.8779296875,0.0,31_sub5
-6718834.955995325,6620665.068183949,-75.0,7413.8779296875,0.0,31_sub5
-6718829.652694466,6620670.371484809,-67.5,7413.8779296875,0.0,31_sub5
-6718824.349393607,6620675.674785667,-59.999999999999986,7413.8779296875,0.0,31_sub5
-6718819.046092748,6620680.9780865265,-52.5,7413.8779296875,0.0,31_sub5
-6718813.742791889,6620686.281387385,-44.99999999999999,7413.8779296875,0.0,31_sub5
-6718808.43949103,6620691.584688244,-37.5,7413.8779296875,0.0,31_sub5
-6718803.136190171,6620696.887989103,-29.999999999999993,7413.8779296875,0.0,31_sub5
-6718797.832889312,6620702.191289962,-22.499999999999986,7413.8779296875,0.0,31_sub5
-6718792.5295884535,6620707.494590821,-14.999999999999996,7413.8779296875,0.0,31_sub5
-6718787.226287594,6620712.79789168,-7.49999999999999,7413.8779296875,0.0,31_sub5
-6718781.922986736,6620718.101192539,0.0,7413.8779296875,0.0,31_sub5
-6718776.619685877,6620723.404493397,7.500000000000007,7413.8779296875,0.0,31_sub5
-6718771.316385018,6620728.7077942565,15.000000000000014,7413.8779296875,0.0,31_sub5
-6718766.013084159,6620734.011095115,22.50000000000002,7413.8779296875,0.0,31_sub5
-6718760.7097833,6620739.314395974,30.00000000000003,7413.8779296875,0.0,31_sub5
-6718755.406482441,6620744.617696833,37.5,7413.8779296875,0.0,31_sub5
-6718750.103181582,6620749.920997692,45.00000000000001,7413.8779296875,0.0,31_sub5
-6718744.7998807235,6620755.224298551,52.500000000000014,7413.8779296875,0.0,31_sub5
-6718739.496579864,6620760.52759941,60.00000000000002,7413.8779296875,0.0,31_sub5
-6718734.193279006,6620765.830900269,67.50000000000003,7413.8779296875,0.0,31_sub5
-6718728.889978146,6620771.134201128,75.0,7413.8779296875,0.0,31_sub5
-6718723.586677288,6620776.4375019865,82.5,7414.28173828125,0.0,31_sub5
-6718718.283376429,6620781.740802845,90.00000000000001,7414.28173828125,0.0,31_sub5
-6718712.98007557,6620787.044103704,97.50000000000001,7414.28173828125,0.0,31_sub5
-6718707.676774711,6620792.347404563,105.00000000000003,7414.28173828125,0.0,31_sub5
-6718702.373473852,6620797.650705422,112.5,7414.28173828125,0.0,31_sub5
-6718697.0701729935,6620802.954006281,120.0,7414.28173828125,0.0,31_sub5
-6718691.766872134,6620808.25730714,127.50000000000001,7414.28173828125,0.0,31_sub5
-6718686.463571276,6620813.560607999,135.00000000000003,7414.28173828125,0.0,31_sub5
-6718681.160270416,6620818.863908858,142.50000000000003,7414.28173828125,0.0,31_sub5
-6718675.856969558,6620824.1672097165,150.0,7414.28173828125,0.0,31_sub5
-6718523.359558327,6620134.77667767,-150.0,7413.8779296875,628.292959293165,31_sub5
-6718518.056257469,6620140.079978528,-142.5,7413.8779296875,628.292959293165,31_sub5
-6718512.752956609,6620145.383279388,-135.0,7413.8779296875,628.292959293165,31_sub5
-6718507.449655751,6620150.686580246,-127.5,7413.8779296875,628.292959293165,31_sub5
-6718502.146354891,6620155.989881106,-120.0,7413.8779296875,628.292959293165,31_sub5
-6718496.843054033,6620161.293181964,-112.5,7413.8779296875,628.292959293165,31_sub5
-6718491.5397531735,6620166.596482824,-105.0,7413.8779296875,628.292959293165,31_sub5
-6718486.236452315,6620171.899783682,-97.49999999999999,7413.8779296875,628.292959293165,31_sub5
-6718480.933151456,6620177.2030845415,-90.0,7413.8779296875,628.292959293165,31_sub5
-6718475.629850597,6620182.5063854,-82.5,7413.8779296875,628.292959293165,31_sub5
-6718470.326549739,6620187.809686258,-75.0,7413.8779296875,628.292959293165,31_sub5
-6718465.023248879,6620193.112987118,-67.5,7413.8779296875,628.292959293165,31_sub5
-6718459.719948021,6620198.416287976,-59.999999999999986,7413.8779296875,628.292959293165,31_sub5
-6718454.416647161,6620203.719588836,-52.5,7413.8779296875,628.292959293165,31_sub5
-6718449.113346303,6620209.022889694,-44.99999999999999,7413.8779296875,628.292959293165,31_sub5
-6718443.8100454435,6620214.326190554,-37.5,7413.8779296875,628.292959293165,31_sub5
-6718438.506744585,6620219.629491412,-29.999999999999993,7413.8779296875,628.292959293165,31_sub5
-6718433.203443726,6620224.9327922715,-22.499999999999986,7413.8779296875,628.292959293165,31_sub5
-6718427.900142867,6620230.23609313,-14.999999999999996,7413.8779296875,628.292959293165,31_sub5
-6718422.596842008,6620235.539393989,-7.49999999999999,7413.8779296875,628.292959293165,31_sub5
-6718417.293541149,6620240.842694848,0.0,7413.8779296875,628.292959293165,31_sub5
-6718411.990240291,6620246.145995706,7.500000000000007,7413.8779296875,628.292959293165,31_sub5
-6718406.686939431,6620251.449296566,15.000000000000014,7413.8779296875,628.292959293165,31_sub5
-6718401.383638573,6620256.752597424,22.50000000000002,7413.8779296875,628.292959293165,31_sub5
-6718396.0803377135,6620262.055898284,30.00000000000003,7413.8779296875,628.292959293165,31_sub5
-6718390.777036855,6620267.359199142,37.5,7413.8779296875,628.292959293165,31_sub5
-6718385.473735996,6620272.6625000015,45.00000000000001,7413.8779296875,628.292959293165,31_sub5
-6718380.170435137,6620277.96580086,52.500000000000014,7413.8779296875,628.292959293165,31_sub5
-6718374.867134278,6620283.269101719,60.00000000000002,7413.8779296875,628.292959293165,31_sub5
-6718369.563833419,6620288.572402578,67.50000000000003,7413.8779296875,628.292959293165,31_sub5
-6718364.26053256,6620293.875703437,75.0,7413.8779296875,628.292959293165,31_sub5
-6718358.957231701,6620299.179004296,82.5,7413.8779296875,628.292959293165,31_sub5
-6718353.653930843,6620304.482305154,90.00000000000001,7413.8779296875,628.292959293165,31_sub5
-6718348.3506299835,6620309.785606014,97.50000000000001,7413.8779296875,628.292959293165,31_sub5
-6718343.047329125,6620315.088906872,105.00000000000003,7413.8779296875,628.292959293165,31_sub5
-6718337.744028266,6620320.3922077315,112.5,7413.8779296875,628.292959293165,31_sub5
-6718332.440727407,6620325.69550859,120.0,7413.8779296875,628.292959293165,31_sub5
-6718327.137426548,6620330.998809449,127.50000000000001,7413.8779296875,628.292959293165,31_sub5
-6718321.834125689,6620336.302110308,135.00000000000003,7413.8779296875,628.292959293165,31_sub5
-6718316.53082483,6620341.605411167,142.50000000000003,7413.8779296875,628.292959293165,31_sub5
-6718311.227523971,6620346.908712026,150.0,7413.8779296875,628.292959293165,31_sub5
-6718013.112775033,6619849.787998585,-150.0,7417.45654296875,1256.58591858633,31_sub5
-6718007.809474175,6619855.0912994435,-142.5,7417.45654296875,1256.58591858633,31_sub5
-6718002.506173315,6619860.394600303,-135.0,7417.45654296875,1256.58591858633,31_sub5
-6717997.202872457,6619865.697901161,-127.5,7417.45654296875,1256.58591858633,31_sub5
-6717991.899571598,6619871.001202021,-120.0,7417.45654296875,1256.58591858633,31_sub5
-6717986.596270739,6619876.304502879,-112.5,7417.17138671875,1256.58591858633,31_sub5
-6717981.29296988,6619881.607803739,-105.0,7417.17138671875,1256.58591858633,31_sub5
-6717975.989669021,6619886.911104597,-97.49999999999999,7417.17138671875,1256.58591858633,31_sub5
-6717970.686368162,6619892.214405457,-90.0,7417.17138671875,1256.58591858633,31_sub5
-6717965.383067303,6619897.517706315,-82.5,7417.17138671875,1256.58591858633,31_sub5
-6717960.079766445,6619902.8210071735,-75.0,7417.17138671875,1256.58591858633,31_sub5
-6717954.776465585,6619908.124308033,-67.5,7417.17138671875,1256.58591858633,31_sub5
-6717949.473164727,6619913.427608891,-59.999999999999986,7417.17138671875,1256.58591858633,31_sub5
-6717944.169863868,6619918.730909751,-52.5,7417.17138671875,1256.58591858633,31_sub5
-6717938.866563009,6619924.034210609,-44.99999999999999,7417.17138671875,1256.58591858633,31_sub5
-6717933.56326215,6619929.337511469,-37.5,7417.1533203125,1256.58591858633,31_sub5
-6717928.259961291,6619934.640812327,-29.999999999999993,7417.1533203125,1256.58591858633,31_sub5
-6717922.956660432,6619939.944113187,-22.499999999999986,7417.1533203125,1256.58591858633,31_sub5
-6717917.653359573,6619945.247414045,-14.999999999999996,7417.1533203125,1256.58591858633,31_sub5
-6717912.350058714,6619950.550714904,-7.49999999999999,7417.1533203125,1256.58591858633,31_sub5
-6717907.046757855,6619955.854015763,0.0,7417.1533203125,1256.58591858633,31_sub5
-6717901.743456997,6619961.157316621,7.500000000000007,7417.1533203125,1256.58591858633,31_sub5
-6717896.440156138,6619966.460617481,15.000000000000014,7417.1533203125,1256.58591858633,31_sub5
-6717891.136855279,6619971.763918339,22.50000000000002,7417.1533203125,1256.58591858633,31_sub5
-6717885.83355442,6619977.067219199,30.00000000000003,7417.1533203125,1256.58591858633,31_sub5
-6717880.530253561,6619982.370520057,37.5,7417.1533203125,1256.58591858633,31_sub5
-6717875.226952702,6619987.673820917,45.00000000000001,7422.154296875,1256.58591858633,31_sub5
-6717869.923651843,6619992.977121775,52.500000000000014,7422.154296875,1256.58591858633,31_sub5
-6717864.620350984,6619998.280422634,60.00000000000002,7422.154296875,1256.58591858633,31_sub5
-6717859.317050125,6620003.583723493,67.50000000000003,7422.154296875,1256.58591858633,31_sub5
-6717854.013749266,6620008.887024352,75.0,7422.154296875,1256.58591858633,31_sub5
-6717848.710448408,6620014.190325211,82.5,7422.154296875,1256.58591858633,31_sub5
-6717843.407147549,6620019.493626069,90.00000000000001,7422.154296875,1256.58591858633,31_sub5
-6717838.10384669,6620024.796926929,97.50000000000001,7422.154296875,1256.58591858633,31_sub5
-6717832.800545831,6620030.100227787,105.00000000000003,7422.154296875,1256.58591858633,31_sub5
-6717827.497244972,6620035.403528647,112.5,7422.154296875,1256.58591858633,31_sub5
-6717822.193944113,6620040.706829505,120.0,7425.69091796875,1256.58591858633,31_sub5
-6717816.890643254,6620046.010130364,127.50000000000001,7425.69091796875,1256.58591858633,31_sub5
-6717811.587342395,6620051.313431223,135.00000000000003,7425.69091796875,1256.58591858633,31_sub5
-6717806.284041536,6620056.616732082,142.50000000000003,7425.69091796875,1256.58591858633,31_sub5
-6717800.980740678,6620061.920032941,150.0,7425.69091796875,1256.58591858633,31_sub5
-6717382.893008151,6619779.697827809,-150.0,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619787.197827809,-142.5,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619794.697827809,-135.0,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619802.197827809,-127.5,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619809.697827809,-120.0,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619817.197827809,-112.5,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619824.697827809,-105.0,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619832.197827809,-97.49999999999999,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619839.697827809,-90.0,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619847.197827809,-82.5,7413.8779296875,1884.8788778794951,31_sub5
-6717382.893008151,6619854.697827809,-75.0,7413.8779296875,1884.8788778794951,31_sub5
