x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6707519.017776307,6602434.823803748,-150.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602442.323803748,-142.5,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602449.823803748,-135.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602457.323803748,-127.5,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602464.823803748,-120.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602472.323803748,-112.5,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602479.823803748,-105.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602487.323803748,-97.49999999999999,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602494.823803748,-90.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602502.323803748,-82.5,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602509.823803748,-75.0,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602517.323803748,-67.5,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602524.823803748,-59.999999999999986,6455.2568359375,0.0,M2_sub18
-6707519.017776307,6602532.323803748,-52.5,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602539.823803748,-44.99999999999999,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602547.323803748,-37.5,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602554.823803748,-29.999999999999993,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602562.323803748,-22.499999999999986,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602569.823803748,-14.999999999999996,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602577.323803748,-7.49999999999999,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602584.823803748,0.0,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602592.323803748,7.500000000000007,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602599.823803748,15.000000000000014,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602607.323803748,22.50000000000002,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602614.823803748,30.00000000000003,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602622.323803748,37.5,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602629.823803748,45.00000000000001,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602637.323803748,52.500000000000014,6454.9296875,0.0,M2_sub18
-6707519.017776307,6602644.823803748,60.00000000000002,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602652.323803748,67.50000000000003,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602659.823803748,75.0,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602667.323803748,82.5,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602674.823803748,90.00000000000001,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602682.323803748,97.50000000000001,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602689.823803748,105.00000000000003,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602697.323803748,112.5,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602704.823803748,120.0,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602712.323803748,127.50000000000001,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602719.823803748,135.00000000000003,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602727.323803748,142.50000000000003,6464.822265625,0.0,M2_sub18
-6707519.017776307,6602734.823803748,150.0,6464.822265625,0.0,M2_sub18
