x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6698771.322660068,6598304.919823785,-150.0,7638.54638671875,0.0,M1_T1_sub11
-6698763.822660068,6598304.919823785,-142.5,7638.54638671875,0.0,M1_T1_sub11
-6698756.322660068,6598304.919823785,-135.0,7638.54638671875,0.0,M1_T1_sub11
-6698748.822660068,6598304.919823785,-127.5,7638.54638671875,0.0,M1_T1_sub11
-6698741.322660068,6598304.919823785,-120.0,7638.54638671875,0.0,M1_T1_sub11
-6698733.822660068,6598304.919823785,-112.5,7638.54638671875,0.0,M1_T1_sub11
-6698726.322660068,6598304.919823785,-105.0,7638.54638671875,0.0,M1_T1_sub11
-6698718.822660068,6598304.919823785,-97.49999999999999,7638.54638671875,0.0,M1_T1_sub11
-6698711.322660068,6598304.919823785,-90.0,7638.54638671875,0.0,M1_T1_sub11
-6698703.822660068,6598304.919823785,-82.5,7638.54638671875,0.0,M1_T1_sub11
-6698696.322660068,6598304.919823785,-75.0,7638.54638671875,0.0,M1_T1_sub11
-6698688.822660068,6598304.919823785,-67.5,7638.54638671875,0.0,M1_T1_sub11
-6698681.322660068,6598304.919823785,-59.999999999999986,7638.54638671875,0.0,M1_T1_sub11
-6698673.822660068,6598304.919823785,-52.5,7644.7822265625,0.0,M1_T1_sub11
-6698666.322660068,6598304.919823785,-44.99999999999999,7644.7822265625,0.0,M1_T1_sub11
-6698658.822660068,6598304.919823785,-37.5,7644.7822265625,0.0,M1_T1_sub11
-6698651.322660068,6598304.919823785,-29.999999999999993,7644.7822265625,0.0,M1_T1_sub11
-6698643.822660068,6598304.919823785,-22.499999999999986,7644.7822265625,0.0,M1_T1_sub11
-6698636.322660068,6598304.919823785,-14.999999999999996,7644.7822265625,0.0,M1_T1_sub11
-6698628.822660068,6598304.919823785,-7.49999999999999,7644.7822265625,0.0,M1_T1_sub11
-6698621.322660068,6598304.919823785,0.0,7644.7822265625,0.0,M1_T1_sub11
-6698613.822660068,6598304.919823785,7.500000000000007,7644.7822265625,0.0,M1_T1_sub11
-6698606.322660068,6598304.919823785,15.000000000000014,7644.7822265625,0.0,M1_T1_sub11
-6698598.822660068,6598304.919823785,22.50000000000002,7644.7822265625,0.0,M1_T1_sub11
-6698591.322660068,6598304.919823785,30.00000000000003,7644.7822265625,0.0,M1_T1_sub11
-6698583.822660068,6598304.919823785,37.5,7644.7822265625,0.0,M1_T1_sub11
-6698576.322660068,6598304.919823785,45.00000000000001,7644.7822265625,0.0,M1_T1_sub11
-6698568.822660068,6598304.919823785,52.500000000000014,7644.7822265625,0.0,M1_T1_sub11
-6698561.322660068,6598304.919823785,60.00000000000002,7664.6337890625,0.0,M1_T1_sub11
-6698553.822660068,6598304.919823785,67.50000000000003,7664.6337890625,0.0,M1_T1_sub11
-6698546.322660068,6598304.919823785,75.0,7664.6337890625,0.0,M1_T1_sub11
-6698538.822660068,6598304.919823785,82.5,7664.6337890625,0.0,M1_T1_sub11
-6698531.322660068,6598304.919823785,90.00000000000001,7664.6337890625,0.0,M1_T1_sub11
-6698523.822660068,6598304.919823785,97.50000000000001,7664.6337890625,0.0,M1_T1_sub11
-6698516.322660068,6598304.919823785,105.00000000000003,7664.6337890625,0.0,M1_T1_sub11
-6698508.822660068,6598304.919823785,112.5,7664.6337890625,0.0,M1_T1_sub11
-6698501.322660068,6598304.919823785,120.0,7664.6337890625,0.0,M1_T1_sub11
-6698493.822660068,6598304.919823785,127.50000000000001,7664.6337890625,0.0,M1_T1_sub11
-6698486.322660068,6598304.919823785,135.00000000000003,7664.6337890625,0.0,M1_T1_sub11
-6698478.822660068,6598304.919823785,142.50000000000003,7664.6337890625,0.0,M1_T1_sub11
-6698471.322660068,6598304.919823785,150.0,7664.6337890625,0.0,M1_T1_sub11
