x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6705904.840098951,6620718.101192539,-150.0,6308.35888671875,0.0,M1_sub38
-6705912.340098951,6620718.101192539,-142.5,6308.35888671875,0.0,M1_sub38
-6705919.840098951,6620718.101192539,-135.0,6308.35888671875,0.0,M1_sub38
-6705927.340098951,6620718.101192539,-127.5,6308.35888671875,0.0,M1_sub38
-6705934.840098951,6620718.101192539,-120.0,6308.35888671875,0.0,M1_sub38
-6705942.340098951,6620718.101192539,-112.5,6308.35888671875,0.0,M1_sub38
-6705949.840098951,6620718.101192539,-105.0,6308.35888671875,0.0,M1_sub38
-6705957.340098951,6620718.101192539,-97.49999999999999,6308.35888671875,0.0,M1_sub38
-6705964.840098951,6620718.101192539,-90.0,6308.35888671875,0.0,M1_sub38
-6705972.340098951,6620718.101192539,-82.5,6308.35888671875,0.0,M1_sub38
-6705979.840098951,6620718.101192539,-75.0,6308.35888671875,0.0,M1_sub38
-6705987.340098951,6620718.101192539,-67.5,6308.35888671875,0.0,M1_sub38
-6705994.840098951,6620718.101192539,-59.999999999999986,6308.35888671875,0.0,M1_sub38
-6706002.340098951,6620718.101192539,-52.5,6310.595703125,0.0,M1_sub38
-6706009.840098951,6620718.101192539,-44.99999999999999,6310.595703125,0.0,M1_sub38
-6706017.340098951,6620718.101192539,-37.5,6310.595703125,0.0,M1_sub38
-6706024.840098951,6620718.101192539,-29.999999999999993,6310.595703125,0.0,M1_sub38
-6706032.340098951,6620718.101192539,-22.499999999999986,6310.595703125,0.0,M1_sub38
-6706039.840098951,6620718.101192539,-14.999999999999996,6310.595703125,0.0,M1_sub38
-6706047.340098951,6620718.101192539,-7.49999999999999,6310.595703125,0.0,M1_sub38
-6706054.840098951,6620718.101192539,0.0,6310.595703125,0.0,M1_sub38
-6706062.340098951,6620718.101192539,7.500000000000007,6310.595703125,0.0,M1_sub38
-6706069.840098951,6620718.101192539,15.000000000000014,6310.595703125,0.0,M1_sub38
-6706077.340098951,6620718.101192539,22.50000000000002,6310.595703125,0.0,M1_sub38
-6706084.840098951,6620718.101192539,30.00000000000003,6310.595703125,0.0,M1_sub38
-6706092.340098951,6620718.101192539,37.5,6310.595703125,0.0,M1_sub38
-6706099.840098951,6620718.101192539,45.00000000000001,6310.595703125,0.0,M1_sub38
-6706107.340098951,6620718.101192539,52.500000000000014,6310.595703125,0.0,M1_sub38
-6706114.840098951,6620718.101192539,60.00000000000002,6311.58154296875,0.0,M1_sub38
-6706122.340098951,6620718.101192539,67.50000000000003,6311.58154296875,0.0,M1_sub38
-6706129.840098951,6620718.101192539,75.0,6311.58154296875,0.0,M1_sub38
-6706137.340098951,6620718.101192539,82.5,6311.58154296875,0.0,M1_sub38
-6706144.840098951,6620718.101192539,90.00000000000001,6311.58154296875,0.0,M1_sub38
-6706152.340098951,6620718.101192539,97.50000000000001,6311.58154296875,0.0,M1_sub38
-6706159.840098951,6620718.101192539,105.00000000000003,6311.58154296875,0.0,M1_sub38
-6706167.340098951,6620718.101192539,112.5,6311.58154296875,0.0,M1_sub38
-6706174.840098951,6620718.101192539,120.0,6311.58154296875,0.0,M1_sub38
-6706182.340098951,6620718.101192539,127.50000000000001,6311.58154296875,0.0,M1_sub38
-6706189.840098951,6620718.101192539,135.00000000000003,6311.58154296875,0.0,M1_sub38
-6706197.340098951,6620718.101192539,142.50000000000003,6311.58154296875,0.0,M1_sub38
-6706204.840098951,6620718.101192539,150.0,6311.58154296875,0.0,M1_sub38
-6705679.581994742,6621409.42633213,-150.0,6308.04150390625,784.6301013895644,M1_sub38
-6705687.081994742,6621409.42633213,-142.5,6308.04150390625,784.6301013895644,M1_sub38
-6705694.581994742,6621409.42633213,-135.0,6308.04150390625,784.6301013895644,M1_sub38
-6705702.081994742,6621409.42633213,-127.5,6308.04150390625,784.6301013895644,M1_sub38
-6705709.581994742,6621409.42633213,-120.0,6308.04150390625,784.6301013895644,M1_sub38
-6705717.081994742,6621409.42633213,-112.5,6308.04150390625,784.6301013895644,M1_sub38
-6705724.581994742,6621409.42633213,-105.0,6308.04150390625,784.6301013895644,M1_sub38
-6705732.081994742,6621409.42633213,-97.49999999999999,6308.04150390625,784.6301013895644,M1_sub38
-6705739.581994742,6621409.42633213,-90.0,6308.04150390625,784.6301013895644,M1_sub38
-6705747.081994742,6621409.42633213,-82.5,6308.04150390625,784.6301013895644,M1_sub38
-6705754.581994742,6621409.42633213,-75.0,6308.04150390625,784.6301013895644,M1_sub38
-6705762.081994742,6621409.42633213,-67.5,6308.04150390625,784.6301013895644,M1_sub38
-6705769.581994742,6621409.42633213,-59.999999999999986,6308.04150390625,784.6301013895644,M1_sub38
-6705777.081994742,6621409.42633213,-52.5,6306.70068359375,784.6301013895644,M1_sub38
-6705784.581994742,6621409.42633213,-44.99999999999999,6306.70068359375,784.6301013895644,M1_sub38
-6705792.081994742,6621409.42633213,-37.5,6306.70068359375,784.6301013895644,M1_sub38
-6705799.581994742,6621409.42633213,-29.999999999999993,6306.70068359375,784.6301013895644,M1_sub38
-6705807.081994742,6621409.42633213,-22.499999999999986,6306.70068359375,784.6301013895644,M1_sub38
-6705814.581994742,6621409.42633213,-14.999999999999996,6306.70068359375,784.6301013895644,M1_sub38
-6705822.081994742,6621409.42633213,-7.49999999999999,6306.70068359375,784.6301013895644,M1_sub38
-6705829.581994742,6621409.42633213,0.0,6306.70068359375,784.6301013895644,M1_sub38
-6705837.081994742,6621409.42633213,7.500000000000007,6306.70068359375,784.6301013895644,M1_sub38
-6705844.581994742,6621409.42633213,15.000000000000014,6306.70068359375,784.6301013895644,M1_sub38
-6705852.081994742,6621409.42633213,22.50000000000002,6306.70068359375,784.6301013895644,M1_sub38
-6705859.581994742,6621409.42633213,30.00000000000003,6306.70068359375,784.6301013895644,M1_sub38
-6705867.081994742,6621409.42633213,37.5,6306.70068359375,784.6301013895644,M1_sub38
-6705874.581994742,6621409.42633213,45.00000000000001,6306.70068359375,784.6301013895644,M1_sub38
-6705882.081994742,6621409.42633213,52.500000000000014,6306.70068359375,784.6301013895644,M1_sub38
-6705889.581994742,6621409.42633213,60.00000000000002,6306.7880859375,784.6301013895644,M1_sub38
-6705897.081994742,6621409.42633213,67.50000000000003,6306.7880859375,784.6301013895644,M1_sub38
-6705904.581994742,6621409.42633213,75.0,6306.7880859375,784.6301013895644,M1_sub38
-6705912.081994742,6621409.42633213,82.5,6306.7880859375,784.6301013895644,M1_sub38
-6705919.581994742,6621409.42633213,90.00000000000001,6306.7880859375,784.6301013895644,M1_sub38
-6705927.081994742,6621409.42633213,97.50000000000001,6306.7880859375,784.6301013895644,M1_sub38
-6705934.581994742,6621409.42633213,105.00000000000003,6306.7880859375,784.6301013895644,M1_sub38
-6705942.081994742,6621409.42633213,112.5,6306.7880859375,784.6301013895644,M1_sub38
-6705949.581994742,6621409.42633213,120.0,6306.7880859375,784.6301013895644,M1_sub38
-6705957.081994742,6621409.42633213,127.50000000000001,6306.7880859375,784.6301013895644,M1_sub38
-6705964.581994742,6621409.42633213,135.00000000000003,6306.7880859375,784.6301013895644,M1_sub38
-6705972.081994742,6621409.42633213,142.50000000000003,6306.7880859375,784.6301013895644,M1_sub38
-6705979.581994742,6621409.42633213,150.0,6306.7880859375,784.6301013895644,M1_sub38
-6705798.48034081,6621919.64981779,-150.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621927.14981779,-142.5,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621934.64981779,-135.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621942.14981779,-127.5,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621949.64981779,-120.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621957.14981779,-112.5,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621964.64981779,-105.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621972.14981779,-97.49999999999999,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621979.64981779,-90.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621987.14981779,-82.5,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6621994.64981779,-75.0,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6622002.14981779,-67.5,6303.83642578125,1569.2602027791288,M1_sub38
-6705798.48034081,6622009.64981779,-59.999999999999986,6303.83642578125,1569.2602027791288,M1_sub38
