0,1581.1812983195264
1,1688.4377360490298
2,1706.8189757276255
3,1630.590493710449
4,1503.5507642387872
5,1389.0856826280767
6,1287.0743033756958
7,1195.0540488300453
8,1112.3821343175057
9,1038.7138307958282
10,973.0022800748931
11,915.6609032662576
12,866.2767505087802
13,822.9616780055442
14,785.5424313604714
15,754.1100758087717
16,722.6909507159337
17,688.501447929365
18,652.6044974644536
19,603.6782872617507
20,581.547135483416
21,598.0880445899961
22,676.0284829063046
23,767.4780442800229
24,870.1496666149666
25,1022.1297515958361
26,1208.5166810474334
27,1418.5925444710247
28,1578.688306343262
29,1752.227202159249
30,1956.0050942060143
31,2124.1935969079686
32,2301.406141729851
33,2537.820448320176
34,2813.7943259528347
35,3159.597712650576
36,3534.121527634272
37,3932.931001012127
38,4421.417585961881
39,5017.560187136144
40,5687.9357855141325
41,6177.443031913575
42,6672.767652354463
43,7242.1370600762875
44,7802.9679908921535
45,8112.155101371324
46,8189.675274390012
47,8088.8708616348285
48,7853.239570378354
49,7518.0936889539325
50,7102.220367722463
51,6597.931598482745
52,6063.558047665687
53,5580.903899171872
54,5144.8603087983565
55,4750.824139613903
56,4394.647893120944
57,4072.5945977163624
58,3781.297163629527
59,3517.7217621122404
60,3279.1348304399276
61,3063.073343732971
62,2867.3180301507623
63,2689.869238035552
64,2528.9251924369096
65,2382.8624044445796
66,2250.2180201804854
67,2129.6739174045424
68,2020.042376703303
69,1920.2531713622636
70,1829.3419354581993
71,1746.4396836151996
72,1670.763368398394
73,1601.607372609069
74,1538.3358439167796
75,1480.3757884288589
76,1427.2108480550996
77,1378.3756939652235
78,1333.4509751399419
79,1292.0587670559455
80,1253.8584709867098
81,1218.5431193037778
82,1185.8360465805526
83,1155.487890280618
84,1127.2738883985471
85,1100.9914446520556
86,1076.4579347353565
87,1053.508729766357
88,1031.9954154234479
89,1011.7841873967645
90,992.7544056971251
91,974.7972920942517
92,957.8147565131397
93,941.718339620529
94,926.4282600975849
95,911.8725562339039
96,897.986312504177
97,884.7109627134689
98,871.9936621301398
99,859.7867217760296
100,848.047098719798
101,836.7359368286307
102,825.8181529825107
103,815.2620642498849
104,805.0390519692191
105,795.1232590824657
106,785.4913174282492
107,776.1221020285345
108,766.9965096962262
109,758.0972595557579
110,749.4087133071405
111,740.9167132787379
112,732.608436507583
113,724.4722632604135
114,716.497658565725
115,708.6750654686848
116,700.9958088482965
117,693.4520087511122
118,686.0365022993257
119,678.7427733243615
