0,11.449510524981426
1,11.825135235844122
2,11.547475405960212
3,11.22747687153106
4,10.408376508534685
5,9.986411377021263
6,10.562744859056641
7,11.174954816585785
8,11.807679501993402
9,12.878975474540866
10,14.876308446123288
11,16.144489441423595
12,16.21746955217519
13,16.653077010871158
14,17.14230876102572
15,16.84270280604768
16,16.243631719583494
17,15.54986998513062
18,14.854733069020794
19,14.069233109731991
20,13.513163912686002
21,13.428091211400872
22,13.872911383649415
23,13.73718420545662
24,13.810433268793137
25,13.474636589962067
26,13.735094462084867
27,13.774616068540569
28,13.488848976960664
29,12.47710950624058
30,12.08442867684589
31,12.35272572413375
32,11.740882500329718
33,11.7724175168599
34,12.33476426288912
35,12.949324941077187
36,14.829423521311039
37,17.901803408201438
38,19.215639987167584
39,20.270205690162904
40,22.517817254470053
41,23.750078438243953
42,24.669343117992117
43,25.592558499528796
44,27.392344021458282
45,29.09272218146745
46,31.242302743081538
47,34.24044755696657
48,37.59999697383968
49,39.38889014781014
50,40.41657571892844
51,41.684580652687
52,41.78508309881706
53,40.99149512420425
54,39.47915411753789
55,37.23344632417267
56,34.50474946406017
57,32.03664278015976
58,29.80342104322309
59,27.781923138421632
60,25.951280182407718
61,24.292688579184606
62,22.78920554559759
63,21.425564881732104
64,20.18801098177354
65,19.0641492793434
66,18.042811500136807
67,17.11393425579289
68,16.268449658084748
69,15.49818676329925
70,14.795782774511572
71,14.154603035627087
72,13.568668946719503
73,13.032593016379343
74,12.541520344438917
75,12.091075898403702
76,11.677317009956642
77,11.296690574697323
78,10.945994489449978
79,10.622342907579895
80,10.323134934298375
81,10.046026421364097
82,9.788904554310774
83,9.549864955714092
84,9.327191055385908
85,9.119335503048239
86,8.924903421262048
87,8.742637316408143
88,8.571403483557361
89,8.410179757320899
90,8.258044475416197
91,8.114166534878214
92,7.977796432734108
93,7.848258193670385
94,7.72494209687219
95,7.607298122909451
96,7.494830049378816
97,7.387090131068788
98,7.283674306775152
99,7.184217880623755
100,7.088391630920371
101,6.995898304198886
102,6.90646945632999
103,6.819862606328587
104,6.735858671900277
105,6.654259658832589
106,6.5748865790984174
107,6.497577575027513
108,6.422186229143845
109,6.348580041286676
110,6.276639056453201
111,6.206254628440397
112,6.137328305841214
113,6.069770828281368
114,6.00350122198241
115,5.938445984817347
116,5.874538351998712
117,5.81171763441623
118,5.749928622431601
119,5.689121048650033
