0,10.814405066567634
1,11.7654286384168
2,11.800933105648653
3,10.879527463082427
4,10.02211427273823
5,9.24942117277286
6,8.562095892127926
7,7.977101833352273
8,7.425677271266713
9,6.916653344264502
10,6.486244714002253
11,6.235950682785597
12,5.861404339422593
13,5.542336096115709
14,5.501110311665353
15,5.297918025388837
16,5.109698392313925
17,4.931766351481912
18,4.922532902721235
19,4.8001627213829385
20,4.728679279852836
21,4.6403139153293
22,4.551216487590576
23,4.4054504248879915
24,4.288307381557494
25,4.474868997793673
26,5.004526209060093
27,4.874930567358577
28,4.608365154195977
29,4.6859441348432735
30,4.795007523081356
31,4.734785375603787
32,5.211265636367047
33,6.571400168134316
34,7.107694956647808
35,6.011390956678351
36,6.016739603051775
37,6.2585541965215725
38,7.740274113629635
39,9.498073875441111
40,11.65370528608417
41,15.06179314883173
42,16.811193168758685
43,19.735100084646003
44,21.524551384997963
45,23.759042274401928
46,24.76517811329341
47,23.492966979106193
48,22.448986582941473
49,22.624003991852803
50,25.63770414880539
51,27.07680182767769
52,30.29130266123296
53,34.35973445375862
54,36.701043116839884
55,37.68652791976473
56,37.620664773402936
57,36.75223172756254
58,35.15680622668926
59,32.72848882491801
60,30.371574552638315
61,28.239182827440874
62,26.30917204718561
63,24.561591964037934
64,22.97846672753122
65,21.543599408425845
66,20.242395876554106
67,19.061706116415685
68,17.989681254014577
69,17.01564473936985
70,16.129976283149254
71,15.324007284642041
72,14.589926613315516
73,13.920695718848801
74,13.309972146033045
75,12.75204062237389
76,12.241750968624478
77,11.774462156712131
78,11.34599190640664
79,10.952571272340677
80,10.59080372728883
81,10.2576282965319
82,9.950286342209672
83,9.666291636277885
84,9.403403396465782
85,9.159601991868563
86,8.933067053855194
87,8.722157754142225
88,8.525395035463458
89,8.341445601509827
90,8.16910749195504
91,8.007297085628444
92,7.855037390435118
93,7.711447492623135
94,7.57573305061181
95,7.447177729959717
96,7.325135486290974
97,7.20902361222418
98,7.098316472660814
99,6.992539860279332
100,6.8912659098290785
101,6.7941085158979275
102,6.700719204305381
103,6.610783412208321
104,6.524017136453421
105,6.440163913716744
106,6.358992099580914
107,6.280292416952646
108,6.203875747153875
109,6.129571139659947
110,6.0572240188372355
111,5.986694568175832
112,5.917856274444113
113,5.850594615931887
114,5.784805880516444
115,5.720396100698337
116,5.657280094026226
117,5.5953805984767895
118,5.534627493388707
119,5.474957097480547
